rank,shortlist_slot,source,candidate_id,stage,parent,selection_score,cvar_score_low40,cvar_delivery_low40,cvar_sybil_high40,dev_score_mean,dev_score_std,dev_delivery_mean,dev_sybil_mean,dev_sybil_max,original_robust_score,params
1,1,runs/refine_edge_global_v2/stage2_results.csv,11337,stage2,top4,0.28084366649298276,0.3939200184589383,0.5552830355672749,0.14073503455601652,0.4422071713057714,0.049141292680201565,0.5967589170740285,0.1289140858883584,0.14125670712698393,0.5592307299896137,"{""adapt_step"": 0.08696661587712777, ""bandwidth_weight"": 1.0534549826535287, ""drop_threshold"": 0.37316530824172417, ""edge_penalty"": 0.7744404080142208, ""latency_weight"": 1.8569671258964653, ""learned_penalty"": 11.850780069783124, ""loop_penalty"": 14.697722566638504, ""loss_weight"": 98.83286050626144, ""low_ttl_penalty"": 2.3697553501324147, ""max_budget"": 0.6102650644631589, ""min_budget"": 0.11724679604500325, ""progress_weight"": 10.617393477350024, ""reputation_decay"": 0.7511345329319752, ""reputation_penalty"": 5.130579498914811, ""risk_budget"": 0.07609454487441013, ""solver"": ""edge"", ""stability_weight"": 4.219483857179787, ""sybil_threshold"": 0.3901881465349814, ""window_size"": 5}"
2,2,runs/refine_edge_global_v2/stage2_results.csv,5698,stage2,top1,0.2784652806782426,0.3846132172074579,0.5362172969056114,0.12819009266488113,0.4417109453378315,0.05374812343789466,0.5857014068280899,0.11727754818392773,0.12898271993782526,0.5766326940378742,"{""adapt_step"": 0.01012630759787903, ""bandwidth_weight"": 0.6991045439746605, ""drop_threshold"": 0.4007132079687583, ""edge_penalty"": 1.0960155935954863, ""latency_weight"": 6.0, ""learned_penalty"": 12.818417201501303, ""loop_penalty"": 11.116835863791396, ""loss_weight"": 66.73797161416358, ""low_ttl_penalty"": 3.6454759352383554, ""max_budget"": 0.7120371896868728, ""min_budget"": 0.08970934831827757, ""progress_weight"": 6.036253696446586, ""reputation_decay"": 0.7513241973989813, ""reputation_penalty"": 1.1694945118230116, ""risk_budget"": 0.20250130126823557, ""solver"": ""edge"", ""stability_weight"": 0.6348247321553834, ""sybil_threshold"": 0.2425112459004924, ""window_size"": 32}"
3,4,runs/refine_edge_global_v2/stage2_results.csv,11278,stage2,top1,0.27822014105824366,0.38508115969052975,0.5450786334568802,0.1332194365722927,0.43951730441003917,0.05183383067709811,0.5882150639793893,0.12224569453871763,0.13694289657468034,0.5588637035016231,"{""adapt_step"": 0.01679938837544604, ""bandwidth_weight"": 0.6697625346168529, ""drop_threshold"": 0.23623047773799105, ""edge_penalty"": 0.5073166830345975, ""latency_weight"": 6.0, ""learned_penalty"": 7.787698704108563, ""loop_penalty"": 7.877763735742386, ""loss_weight"": 44.52837451680966, ""low_ttl_penalty"": 2.8787620454281715, ""max_budget"": 0.6915735485087648, ""min_budget"": 0.08957236668406784, ""progress_weight"": 5.343392332880635, ""reputation_decay"": 0.7949863869594751, ""reputation_penalty"": 1.9645107316423358, ""risk_budget"": 0.16587544218110017, ""solver"": ""edge"", ""stability_weight"": 2.2121633983455347, ""sybil_threshold"": 0.1922904108551165, ""window_size"": 32}"
4,5,runs/refine_edge_global_v2/stage2_results.csv,4679,stage2,base,0.27813081603306666,0.38973621548223064,0.5474918346108505,0.13699456931114418,0.44523616829199997,0.056135068384881685,0.5941991440856088,0.12310535051963009,0.138638026815297,0.5557006340306887,"{""adapt_step"": 0.008949293658186638, ""bandwidth_weight"": 0.883622979866159, ""drop_threshold"": 0.3494184648075089, ""edge_penalty"": 0.43778114865019824, ""latency_weight"": 5.3609873553318295, ""learned_penalty"": 8.780213582404127, ""loop_penalty"": 9.640335326603621, ""loss_weight"": 54.63553399385486, ""low_ttl_penalty"": 2.7635574038548376, ""max_budget"": 0.6541478370275828, ""min_budget"": 0.05909950765289472, ""progress_weight"": 5.508033828288475, ""reputation_decay"": 0.710741481322624, ""reputation_penalty"": 1.055382952659965, ""risk_budget"": 0.17088895198521756, ""solver"": ""edge"", ""stability_weight"": 1.7526517588572261, ""sybil_threshold"": 0.32210377605473683, ""window_size"": 32}"
5,6,runs/refine_edge_global_v2/stage2_results.csv,1188,stage2,top7,0.2765929449130459,0.38849088515665053,0.553777612469539,0.1416101446001739,0.4445564313625109,0.05267053579487612,0.6005089138320968,0.13061291750358914,0.14315881792272203,0.5627991937359224,"{""adapt_step"": 0.009570168199827558, ""bandwidth_weight"": 0.6976474362692903, ""drop_threshold"": 0.36937714440399405, ""edge_penalty"": 0.5927722411968737, ""latency_weight"": 4.9382340887163005, ""learned_penalty"": 6.639214383501197, ""loop_penalty"": 12.176202611757152, ""loss_weight"": 73.81057403542809, ""low_ttl_penalty"": 2.39834861477639, ""max_budget"": 0.6621228919203406, ""min_budget"": 0.030324423102251204, ""progress_weight"": 6.3811643846342765, ""reputation_decay"": 0.7826624129883752, ""reputation_penalty"": 1.4287508646236957, ""risk_budget"": 0.14454926347213756, ""solver"": ""edge"", ""stability_weight"": 1.887025344037276, ""sybil_threshold"": 0.3551787746328572, ""window_size"": 32}"
6,3,runs/refine_edge_global_v2/stage2_results.csv,4696,stage2,top2,0.276061821260624,0.384677889179307,0.538963058120866,0.1332139829048013,0.4375578070312498,0.050037064927316244,0.5849549025800032,0.1207512434422217,0.13366518543197528,0.5492110925615549,"{""adapt_step"": 0.004222510142249369, ""bandwidth_weight"": 1.0826229099444644, ""drop_threshold"": 0.38805947145729097, ""edge_penalty"": 0.4635597157387505, ""latency_weight"": 6.0, ""learned_penalty"": 12.462775797437287, ""loop_penalty"": 10.510031259716472, ""loss_weight"": 62.534877141798034, ""low_ttl_penalty"": 3.390397595928773, ""max_budget"": 0.5516727146932298, ""min_budget"": 0.146564373322203, ""progress_weight"": 6.263590128606361, ""reputation_decay"": 0.9406272009168221, ""reputation_penalty"": 1.0551655322574, ""risk_budget"": 0.16116804869121615, ""solver"": ""edge"", ""stability_weight"": 3.428630625682344, ""sybil_threshold"": 0.12596260636250523, ""window_size"": 16}"
7,,runs/refine_edge_global_v2/stage2_results.csv,11164,stage2,top1,0.2760432878641938,0.3856375355414493,0.5462029446396336,0.1363757673769383,0.4438735672454932,0.05664684997698919,0.5947349428116866,0.12499401667275878,0.1364522281545832,0.5427028862033763,"{""adapt_step"": 0.009640758415879568, ""bandwidth_weight"": 1.0872957842710034, ""drop_threshold"": 0.3622654867946249, ""edge_penalty"": 1.1620202882995117, ""latency_weight"": 4.831839620412876, ""learned_penalty"": 12.523525754165476, ""loop_penalty"": 10.436484869631254, ""loss_weight"": 61.73590043843673, ""low_ttl_penalty"": 3.5067585699138495, ""max_budget"": 0.6273469810140734, ""min_budget"": 0.07385582035673481, ""progress_weight"": 6.567034882147527, ""reputation_decay"": 0.759422409717594, ""reputation_penalty"": 1.0103638978998033, ""risk_budget"": 0.1770496287809178, ""solver"": ""edge"", ""stability_weight"": 1.1358583070372108, ""sybil_threshold"": 0.2561738008417397, ""window_size"": 32}"
8,,runs/refine_edge_global_v2/stage2_results.csv,7830,stage2,top1,0.2757089020553092,0.39079508998876966,0.5549001071196856,0.14486729317554986,0.445153359097354,0.05253210549303248,0.6031900122950524,0.13290414649069582,0.14586256226997735,0.5374661282149544,"{""adapt_step"": 0.009523816603239716, ""bandwidth_weight"": 0.71897242228728, ""drop_threshold"": 0.27843960696212455, ""edge_penalty"": 0.43611505886354457, ""latency_weight"": 6.0, ""learned_penalty"": 15.12023096006898, ""loop_penalty"": 8.748351121944685, ""loss_weight"": 53.425332085143964, ""low_ttl_penalty"": 4.08337017933766, ""max_budget"": 0.6440279892776059, ""min_budget"": 0.046206476265697814, ""progress_weight"": 8.59441075918256, ""reputation_decay"": 0.829428821033261, ""reputation_penalty"": 0.5405686866648219, ""risk_budget"": 0.14523105106949333, ""solver"": ""edge"", ""stability_weight"": 1.1604537976259452, ""sybil_threshold"": 0.21925465396320798, ""window_size"": 32}"
9,,runs/refine_edge_global_v2/stage2_results.csv,3811,stage2,top2,0.2755103959139076,0.3953920133370066,0.5612953451609928,0.15115444509949572,0.4515615125275289,0.05273147736321354,0.6121431916029121,0.13649115696583305,0.1526277647306465,0.562779126551311,"{""adapt_step"": 0.00557102999598151, ""bandwidth_weight"": 1.1722471030628199, ""drop_threshold"": 0.32439853891356457, ""edge_penalty"": 0.36672267511920154, ""latency_weight"": 4.63591808554821, ""learned_penalty"": 12.11704633707152, ""loop_penalty"": 10.991083418975366, ""loss_weight"": 61.37456520296843, ""low_ttl_penalty"": 4.12037856340626, ""max_budget"": 0.6387995156287707, ""min_budget"": 0.12332624884957921, ""progress_weight"": 8.125316752451322, ""reputation_decay"": 0.9617352078314584, ""reputation_penalty"": 0.8239198907800868, ""risk_budget"": 0.25067060987027034, ""solver"": ""edge"", ""stability_weight"": 3.050143302756245, ""sybil_threshold"": 0.20195973458265637, ""window_size"": 16}"
10,,runs/refine_edge_global_v2/stage2_results.csv,11162,stage2,top1,0.27541927694052226,0.38559419135352047,0.5490021677842457,0.13906569624567244,0.44116646308762214,0.052293052764696195,0.5935564983570618,0.12627594073069054,0.13928687253750938,0.557325012415608,"{""adapt_step"": 0.008220329356706347, ""bandwidth_weight"": 0.8748684777774187, ""drop_threshold"": 0.32328726252374324, ""edge_penalty"": 0.5675302112868036, ""latency_weight"": 5.0680615564597655, ""learned_penalty"": 10.522874412018696, ""loop_penalty"": 15.287020550514816, ""loss_weight"": 95.39128020924558, ""low_ttl_penalty"": 4.212731706372607, ""max_budget"": 0.6735144370912595, ""min_budget"": 0.06971002586680207, ""progress_weight"": 7.401390188042423, ""reputation_decay"": 0.8185336914462531, ""reputation_penalty"": 0.6281638118674755, ""risk_budget"": 0.15629628915771182, ""solver"": ""edge"", ""stability_weight"": 1.8790456506746087, ""sybil_threshold"": 0.2716339573366757, ""window_size"": 32}"
11,,runs/refine_edge_global_v2/stage2_results.csv,11285,stage2,top2,0.275342292593304,0.385459230661538,0.5410395923988731,0.13505493299459892,0.44330976659018406,0.054599803311213585,0.5904871984203247,0.12089170722772868,0.1353685865184247,0.5704022261423592,"{""adapt_step"": 0.004, ""bandwidth_weight"": 1.0833963887382254, ""drop_threshold"": 0.3850051196808128, ""edge_penalty"": 0.5125733970107129, ""latency_weight"": 5.044474396831799, ""learned_penalty"": 10.314713435311118, ""loop_penalty"": 10.920705962346915, ""loss_weight"": 73.46609575166937, ""low_ttl_penalty"": 3.2067152782058885, ""max_budget"": 0.6458961566667539, ""min_budget"": 0.16502772906506055, ""progress_weight"": 6.723975654046898, ""reputation_decay"": 0.9398518881235585, ""reputation_penalty"": 0.5802282580642248, ""risk_budget"": 0.25460464077525524, ""solver"": ""edge"", ""stability_weight"": 2.5375440145332515, ""sybil_threshold"": 0.2172563905536011, ""window_size"": 16}"
12,,runs/refine_edge_global_v2/stage2_results.csv,11791,stage2,top9,0.27485869520252565,0.3850067418175036,0.5518797444048746,0.14090736789873828,0.44326644416065264,0.05122060323878591,0.5992325415030286,0.13058639514347253,0.14360101642776016,0.5614377759799104,"{""adapt_step"": 0.14, ""bandwidth_weight"": 1.528865865141136, ""drop_threshold"": 0.3150598480458162, ""edge_penalty"": 0.660737447155436, ""latency_weight"": 2.137429166946719, ""learned_penalty"": 13.57331384054463, ""loop_penalty"": 16.77705795732602, ""loss_weight"": 93.25158630638263, ""low_ttl_penalty"": 2.2139171353250795, ""max_budget"": 0.6428025765394244, ""min_budget"": 0.11297617709863925, ""progress_weight"": 9.830623873778983, ""reputation_decay"": 0.6866366801142098, ""reputation_penalty"": 5.591484616016718, ""risk_budget"": 0.10413272365503873, ""solver"": ""edge"", ""stability_weight"": 4.723993663745941, ""sybil_threshold"": 0.49672617166799754, ""window_size"": 16}"
13,,runs/refine_edge_global_v2/stage2_results.csv,436,stage2,top2,0.274758859833369,0.3912326023138415,0.56045539330049,0.14918898458497745,0.4434570446710687,0.051250905399900806,0.6039251996060726,0.1354926391813255,0.14998555873368855,0.5487291807844009,"{""adapt_step"": 0.004, ""bandwidth_weight"": 1.2024931167210895, ""drop_threshold"": 0.4249892602423162, ""edge_penalty"": 0.4388050611825316, ""latency_weight"": 6.0, ""learned_penalty"": 12.149032228687831, ""loop_penalty"": 12.406505503027448, ""loss_weight"": 62.860274072815734, ""low_ttl_penalty"": 3.7909007651428706, ""max_budget"": 0.612091956883876, ""min_budget"": 0.15165856978841488, ""progress_weight"": 7.575441594357993, ""reputation_decay"": 0.9623164884083136, ""reputation_penalty"": 0.5487163879838572, ""risk_budget"": 0.24751174475448134, ""solver"": ""edge"", ""stability_weight"": 2.6517527728860544, ""sybil_threshold"": 0.16996914462648424, ""window_size"": 16}"
14,,runs/refine_edge_global_v2/stage2_results.csv,5527,stage2,top4,0.2737860137694126,0.38635435837089666,0.5534211012768784,0.14423777954060968,0.43814406230311,0.0491021620748589,0.596320192864389,0.1325515370490288,0.144468426771576,0.5334046397656995,"{""adapt_step"": 0.07126862266632299, ""bandwidth_weight"": 0.8565514164769383, ""drop_threshold"": 0.3094105729163056, ""edge_penalty"": 0.23174695014648464, ""latency_weight"": 1.173993387591523, ""learned_penalty"": 13.054324763198425, ""loop_penalty"": 10.742054624724181, ""loss_weight"": 91.37971560307608, ""low_ttl_penalty"": 1.0156438658632596, ""max_budget"": 0.6034743029950016, ""min_budget"": 0.11386104370030543, ""progress_weight"": 11.574976453456374, ""reputation_decay"": 0.7467056405175944, ""reputation_penalty"": 3.448597929845263, ""risk_budget"": 0.12080931395605116, ""solver"": ""edge"", ""stability_weight"": 3.9027663044351497, ""sybil_threshold"": 0.37987118653790486, ""window_size"": 5}"
15,,runs/refine_edge_global_v2/stage2_results.csv,6557,stage2,top3,0.27372474097843574,0.38672946979110967,0.5500043015669502,0.1425679832722228,0.44131007117013965,0.05215512011384579,0.5969554526231043,0.13001543326641626,0.14264522894092407,0.5318897449888972,"{""adapt_step"": 0.055819849309158766, ""bandwidth_weight"": 1.2726779805147952, ""drop_threshold"": 0.2056749942944102, ""edge_penalty"": 0.4050251378785545, ""latency_weight"": 1.7442907471266664, ""learned_penalty"": 10.756140407967136, ""loop_penalty"": 16.37497150070784, ""loss_weight"": 93.9553937381002, ""low_ttl_penalty"": 2.9400499509211495, ""max_budget"": 0.7198453066493554, ""min_budget"": 0.10144871549285105, ""progress_weight"": 7.664539224410979, ""reputation_decay"": 0.7375429542851328, ""reputation_penalty"": 2.0249570289147965, ""risk_budget"": 0.1347026313185424, ""solver"": ""edge"", ""stability_weight"": 4.665579287626174, ""sybil_threshold"": 0.4327113723088488, ""window_size"": 5}"
16,,runs/refine_edge_global_v2/stage2_results.csv,9588,stage2,base,0.2735250954259788,0.38336480810474893,0.5410392309688249,0.13609640978311888,0.4406260482202452,0.05448732128145249,0.5914234442409392,0.12449777615907372,0.13696270707869995,0.5627032113117479,"{""adapt_step"": 0.005809108503735935, ""bandwidth_weight"": 0.8442408465313537, ""drop_threshold"": 0.3562822268625657, ""edge_penalty"": 0.29821145780227576, ""latency_weight"": 4.925919778080013, ""learned_penalty"": 11.449343896322267, ""loop_penalty"": 9.173736728171136, ""loss_weight"": 56.542469973933535, ""low_ttl_penalty"": 3.8504305902243865, ""max_budget"": 0.7017297065358226, ""min_budget"": 0.07301113045382966, ""progress_weight"": 6.260696984760103, ""reputation_decay"": 0.81250631982998, ""reputation_penalty"": 0.6317358106290747, ""risk_budget"": 0.19783637008902594, ""solver"": ""edge"", ""stability_weight"": 0.9462089210347484, ""sybil_threshold"": 0.21837951284227744, ""window_size"": 32}"
17,,runs/refine_edge_global_v2/stage2_results.csv,5682,stage2,base,0.27348719785403147,0.3893019205860662,0.5576994182222186,0.14869759109065545,0.440140318449472,0.04835365498786485,0.5999484310516563,0.13451241999306415,0.1506857649635369,0.5514141235117327,"{""adapt_step"": 0.012225144248835293, ""bandwidth_weight"": 0.9366496721886226, ""drop_threshold"": 0.3305392148420198, ""edge_penalty"": 0.8413654245445101, ""latency_weight"": 5.068905515912677, ""learned_penalty"": 14.998931934755548, ""loop_penalty"": 10.100765585948947, ""loss_weight"": 50.18346967763907, ""low_ttl_penalty"": 3.8174231047209877, ""max_budget"": 0.6304807242175449, ""min_budget"": 0.05386486634786453, ""progress_weight"": 7.582543538820631, ""reputation_decay"": 0.7853163289485567, ""reputation_penalty"": 0.8613240179670156, ""risk_budget"": 0.18134975227296526, ""solver"": ""edge"", ""stability_weight"": 1.2588663013680506, ""sybil_threshold"": 0.2840220956211929, ""window_size"": 32}"
18,,runs/refine_edge_global_v2/stage2_results.csv,8311,stage2,base,0.2734158459115172,0.3835725154370482,0.5484176643424183,0.1397750769256264,0.4442459524004003,0.054852866326335334,0.5965102381771061,0.12668564689600376,0.14327711384224942,0.5621296057296985,"{""adapt_step"": 0.007370211898501333, ""bandwidth_weight"": 0.9064174509165128, ""drop_threshold"": 0.29796734554177867, ""edge_penalty"": 0.7557418278314728, ""latency_weight"": 5.041849646301075, ""learned_penalty"": 12.127258821429102, ""loop_penalty"": 10.745684900950794, ""loss_weight"": 62.16687691375177, ""low_ttl_penalty"": 3.645535023037573, ""max_budget"": 0.677209791873233, ""min_budget"": 0.08204836754201437, ""progress_weight"": 6.700614841260277, ""reputation_decay"": 0.7470633090374872, ""reputation_penalty"": 0.9247706669617564, ""risk_budget"": 0.22451864098102817, ""solver"": ""edge"", ""stability_weight"": 1.125991963674727, ""sybil_threshold"": 0.2574777269479963, ""window_size"": 32}"
19,,runs/refine_edge_global_v2/stage2_results.csv,4379,stage2,base,0.2727272408073032,0.38447948755631955,0.5453956015630258,0.14035086014439715,0.44145037048727503,0.0513781840961769,0.593356617380169,0.1261604006944029,0.143125728547384,0.5491792579495074,"{""adapt_step"": 0.011422388245875135, ""bandwidth_weight"": 0.9556473043782623, ""drop_threshold"": 0.2525108730154711, ""edge_penalty"": 0.6155291254344228, ""latency_weight"": 5.663173791433349, ""learned_penalty"": 9.232095037259946, ""loop_penalty"": 7.960667492100473, ""loss_weight"": 53.059337852018245, ""low_ttl_penalty"": 3.503317984460969, ""max_budget"": 0.5920593068423344, ""min_budget"": 0.053899738749373746, ""progress_weight"": 6.509858458370094, ""reputation_decay"": 0.8180717557943665, ""reputation_penalty"": 1.071468037832251, ""risk_budget"": 0.19814399550532436, ""solver"": ""edge"", ""stability_weight"": 0.8292926964431404, ""sybil_threshold"": 0.2032640291871361, ""window_size"": 32}"
20,,runs/refine_edge_global_v2/stage2_results.csv,8140,stage2,base,0.2726483613377858,0.3891655494173921,0.5608864732725813,0.15077169847339184,0.4442795883784686,0.0516590516126983,0.6077504575099166,0.13896865297767796,0.15221819839588502,0.5465735658097365,"{""adapt_step"": 0.01066616737315999, ""bandwidth_weight"": 1.165352536443672, ""drop_threshold"": 0.34264613528722326, ""edge_penalty"": 0.7794793574710879, ""latency_weight"": 5.3292595980153825, ""learned_penalty"": 7.8711967815871855, ""loop_penalty"": 11.625340791601044, ""loss_weight"": 67.54748937615423, ""low_ttl_penalty"": 4.36167163871428, ""max_budget"": 0.6310403842314715, ""min_budget"": 0.08684869646599891, ""progress_weight"": 7.622160397506013, ""reputation_decay"": 0.7372281717719259, ""reputation_penalty"": 1.0393119579839607, ""risk_budget"": 0.20994559473101154, ""solver"": ""edge"", ""stability_weight"": 1.44321474901535, ""sybil_threshold"": 0.2678284398976397, ""window_size"": 32}"
21,,runs/refine_edge_global_v2/stage2_results.csv,11126,stage2,top3,0.272635559685633,0.3807396636087251,0.5393539772104295,0.13455968611351857,0.43890197740305686,0.05588399557240884,0.5875138176400444,0.122155148911291,0.13593064296063337,0.55283425845244,"{""adapt_step"": 0.03828095080697662, ""bandwidth_weight"": 0.9655550812668946, ""drop_threshold"": 0.40544708131707674, ""edge_penalty"": 0.4475870328318882, ""latency_weight"": 1.8467024970637473, ""learned_penalty"": 15.408024857386065, ""loop_penalty"": 14.443776262150742, ""loss_weight"": 95.42522351272642, ""low_ttl_penalty"": 2.447350409817663, ""max_budget"": 0.6625976210652506, ""min_budget"": 0.07024920893154878, ""progress_weight"": 9.335221476862122, ""reputation_decay"": 0.6978567285324078, ""reputation_penalty"": 5.0781410824259785, ""risk_budget"": 0.11340385731097712, ""solver"": ""edge"", ""stability_weight"": 4.55884928144809, ""sybil_threshold"": 0.3622960347026106, ""window_size"": 24}"
22,,runs/refine_edge_global_v2/stage2_results.csv,2947,stage2,top5,0.27255403360897823,0.3853587604994242,0.5475157495830492,0.14201425720472427,0.44028722619511224,0.05245166091257837,0.5933895556670852,0.12711160249899878,0.14496621251537858,0.5448025320847705,"{""adapt_step"": 0.020608372663655977, ""bandwidth_weight"": 1.7020956863818832, ""drop_threshold"": 0.34162150566404226, ""edge_penalty"": 0.8607906232239734, ""latency_weight"": 2.085927702706104, ""learned_penalty"": 13.169783261485733, ""loop_penalty"": 8.307752015232744, ""loss_weight"": 57.52313682519197, ""low_ttl_penalty"": 5.63211578468533, ""max_budget"": 0.7108394830632255, ""min_budget"": 0.08208081258434023, ""progress_weight"": 6.922252694499227, ""reputation_decay"": 0.7920389794321817, ""reputation_penalty"": 0.8586662239027024, ""risk_budget"": 0.24940063289970546, ""solver"": ""edge"", ""stability_weight"": 1.5389294653918095, ""sybil_threshold"": 0.23101204598796143, ""window_size"": 32}"
23,,runs/refine_edge_global_v2/stage2_results.csv,9412,stage2,top2,0.272175346642676,0.3818055960358313,0.5395759197109349,0.13591877986336348,0.4430192138395327,0.0563993837654422,0.5923280468569766,0.12336801509521989,0.13780005632586406,0.5647377968354692,"{""adapt_step"": 0.004117822759180096, ""bandwidth_weight"": 0.975111295152439, ""drop_threshold"": 0.35714408575719125, ""edge_penalty"": 0.25933713654835405, ""latency_weight"": 4.123547923411092, ""learned_penalty"": 13.653392500999843, ""loop_penalty"": 12.812072558690314, ""loss_weight"": 83.47679164266184, ""low_ttl_penalty"": 3.3435217903383947, ""max_budget"": 0.5675045087745288, ""min_budget"": 0.1786519383970371, ""progress_weight"": 7.308732461821817, ""reputation_decay"": 0.9677530081471967, ""reputation_penalty"": 0.5322546618589419, ""risk_budget"": 0.30894768077575707, ""solver"": ""edge"", ""stability_weight"": 2.7657021875895604, ""sybil_threshold"": 0.15561534376571687, ""window_size"": 16}"
24,,runs/refine_edge_global_v2/stage2_results.csv,4052,stage2,top2,0.2721088055308957,0.37679593761173324,0.5271512709846526,0.12701984547942574,0.4361478829393416,0.05527224010030055,0.578240289073461,0.11461558186686245,0.12820940342531506,0.5495552947137792,"{""adapt_step"": 0.004707200925386702, ""bandwidth_weight"": 1.3021756992129647, ""drop_threshold"": 0.35177103453087716, ""edge_penalty"": 0.34893420202263364, ""latency_weight"": 4.541824800394704, ""learned_penalty"": 9.827548226802215, ""loop_penalty"": 11.486616460123248, ""loss_weight"": 72.75512038998488, ""low_ttl_penalty"": 3.644443733229789, ""max_budget"": 0.598797796067494, ""min_budget"": 0.15928920596202278, ""progress_weight"": 5.185826151013509, ""reputation_decay"": 0.896459047376535, ""reputation_penalty"": 0.9150881314886248, ""risk_budget"": 0.25742066697504457, ""solver"": ""edge"", ""stability_weight"": 3.071391479557746, ""sybil_threshold"": 0.14684733936441766, ""window_size"": 16}"
25,,runs/refine_edge_global_v2/stage2_results.csv,1707,stage2,top2,0.2720409923017556,0.38165331226536575,0.5412024923751275,0.13729878640099075,0.4398271697792957,0.052324463614787785,0.5901319929576977,0.12391369707734634,0.14042412865260842,0.5564767759455249,"{""adapt_step"": 0.004, ""bandwidth_weight"": 0.8852687096746495, ""drop_threshold"": 0.35136463214187946, ""edge_penalty"": 0.3965661818220399, ""latency_weight"": 4.717352716027435, ""learned_penalty"": 10.759586670136587, ""loop_penalty"": 10.392601797955246, ""loss_weight"": 61.70877882655553, ""low_ttl_penalty"": 3.057564140680371, ""max_budget"": 0.6369401495047744, ""min_budget"": 0.18, ""progress_weight"": 6.189622533340525, ""reputation_decay"": 0.879379930380535, ""reputation_penalty"": 0.4494416864625511, ""risk_budget"": 0.1991265904310925, ""solver"": ""edge"", ""stability_weight"": 2.5767478335177705, ""sybil_threshold"": 0.1780962562206439, ""window_size"": 16}"
26,,runs/refine_edge_global_v2/stage2_results.csv,10160,stage2,top2,0.27201067922604566,0.3829854816961189,0.5441972028332249,0.13940535250645283,0.44331123446263226,0.053970682338028965,0.5943985226011916,0.1253588269066151,0.14213797152023394,0.5608022082601486,"{""adapt_step"": 0.004544013956154623, ""bandwidth_weight"": 1.3037616840480744, ""drop_threshold"": 0.3431157984977916, ""edge_penalty"": 0.3310325131915776, ""latency_weight"": 4.616329680346181, ""learned_penalty"": 12.818134390896882, ""loop_penalty"": 12.904399242100935, ""loss_weight"": 80.13828947266843, ""low_ttl_penalty"": 2.3816018541435073, ""max_budget"": 0.60548297454815, ""min_budget"": 0.13967142499437718, ""progress_weight"": 7.488367978882469, ""reputation_decay"": 0.9137559795153337, ""reputation_penalty"": 0.4456908243098797, ""risk_budget"": 0.2598842336232319, ""solver"": ""edge"", ""stability_weight"": 2.8099934172227417, ""sybil_threshold"": 0.2261164174377926, ""window_size"": 16}"
27,,runs/refine_edge_global_v2/stage2_results.csv,5370,stage2,base,0.2719971804770974,0.39185036715262966,0.5611684290878647,0.1535375992295644,0.44447803446547773,0.05183753857796783,0.6069420372265778,0.13793257156312286,0.15388881165109572,0.5501783335311891,"{""adapt_step"": 0.008931959104184673, ""bandwidth_weight"": 0.7350926506787444, ""drop_threshold"": 0.34820552912334507, ""edge_penalty"": 0.3808748267782365, ""latency_weight"": 5.56745813679409, ""learned_penalty"": 11.971566377433932, ""loop_penalty"": 9.853497616053671, ""loss_weight"": 47.34472003229987, ""low_ttl_penalty"": 2.9165035204439054, ""max_budget"": 0.6524886223961881, ""min_budget"": 0.09372578511418156, ""progress_weight"": 6.797184141993265, ""reputation_decay"": 0.7988919187162041, ""reputation_penalty"": 0.878251193249573, ""risk_budget"": 0.1714378044151837, ""solver"": ""edge"", ""stability_weight"": 1.5305890467001388, ""sybil_threshold"": 0.24476924862634966, ""window_size"": 32}"
28,,runs/refine_edge_global_v2/stage2_results.csv,2476,stage2,top4,0.27197491188411155,0.38968127808063224,0.5626496658713442,0.1530431598153918,0.443890412842124,0.050107403496312146,0.6083491226817216,0.1400433641712619,0.15368125073516511,0.5454820297170994,"{""adapt_step"": 0.1080911524682803, ""bandwidth_weight"": 1.012841685675039, ""drop_threshold"": 0.33398198919205446, ""edge_penalty"": 0.40350039870854776, ""latency_weight"": 1.6271468283104087, ""learned_penalty"": 14.833267889241284, ""loop_penalty"": 16.022252154507193, ""loss_weight"": 90.46461107634586, ""low_ttl_penalty"": 1.8072817442821316, ""max_budget"": 0.614458115312651, ""min_budget"": 0.12812338931919248, ""progress_weight"": 10.657635798620593, ""reputation_decay"": 0.7355920228399677, ""reputation_penalty"": 5.02747334679588, ""risk_budget"": 0.07008988384762171, ""solver"": ""edge"", ""stability_weight"": 3.717669528906849, ""sybil_threshold"": 0.3931555124786416, ""window_size"": 5}"
