candidate_id,parent,stage,robust_score,mean_score,score_std,min_score,mean_delivery,min_delivery,mean_sybil,max_sybil,mean_pps,min_pps,target_hits_mean,params
11285,top2,stage3,0.5633561173438669,0.415940934527866,0.07445245207813657,0.29345037531783336,0.5802967236462969,0.5284587210919719,0.1362230234870288,0.19757267026428815,23.437562003968253,19.31845238095238,2.8333333333333335,"{""adapt_step"": 0.004, ""bandwidth_weight"": 1.0833963887382254, ""drop_threshold"": 0.3850051196808128, ""edge_penalty"": 0.5125733970107129, ""latency_weight"": 5.044474396831799, ""learned_penalty"": 10.314713435311118, ""loop_penalty"": 10.920705962346915, ""loss_weight"": 73.46609575166937, ""low_ttl_penalty"": 3.2067152782058885, ""max_budget"": 0.6458961566667539, ""min_budget"": 0.16502772906506055, ""progress_weight"": 6.723975654046898, ""reputation_decay"": 0.9398518881235585, ""reputation_penalty"": 0.5802282580642248, ""risk_budget"": 0.25460464077525524, ""solver"": ""edge"", ""stability_weight"": 2.5375440145332515, ""sybil_threshold"": 0.2172563905536011, ""window_size"": 16}"
11094,top1,stage3,0.5628214413675112,0.41840345843691185,0.07751690258683393,0.2897914254914026,0.5825978395228875,0.530159317301809,0.13632537669548878,0.20312236520725394,23.47093253968254,19.338541666666668,3.0,"{""adapt_step"": 0.011444102027041473, ""bandwidth_weight"": 0.8917927064094462, ""drop_threshold"": 0.3632500937221176, ""edge_penalty"": 0.6467676770295484, ""latency_weight"": 5.9619645795022915, ""learned_penalty"": 12.090413319931237, ""loop_penalty"": 9.438246095886926, ""loss_weight"": 53.373190521351, ""low_ttl_penalty"": 3.94330330366079, ""max_budget"": 0.6433402132635578, ""min_budget"": 0.05699283590337919, ""progress_weight"": 6.485850574627661, ""reputation_decay"": 0.7679066420816483, ""reputation_penalty"": 1.571875052579975, ""risk_budget"": 0.17344463503972896, ""solver"": ""edge"", ""stability_weight"": 1.9163021805419331, ""sybil_threshold"": 0.2653464769830681, ""window_size"": 32}"
11728,top2,stage3,0.5626309288556672,0.411898143522237,0.07444004952984119,0.2880544696736977,0.5690244126624112,0.5135626025128083,0.1279042395069444,0.18656945261420094,23.4755291005291,19.305059523809522,2.8333333333333335,"{""adapt_step"": 0.007545620129565785, ""bandwidth_weight"": 0.9151852163955114, ""drop_threshold"": 0.39529411650048096, ""edge_penalty"": 0.4574874486124668, ""latency_weight"": 6.0, ""learned_penalty"": 12.600042460726131, ""loop_penalty"": 12.174653660944037, ""loss_weight"": 86.13459439362575, ""low_ttl_penalty"": 3.1525069217063955, ""max_budget"": 0.6487748043853563, ""min_budget"": 0.14973413371633845, ""progress_weight"": 6.912863274897448, ""reputation_decay"": 0.9137223138589882, ""reputation_penalty"": 0.5279639141018858, ""risk_budget"": 0.31461496453573135, ""solver"": ""edge"", ""stability_weight"": 2.822916762376916, ""sybil_threshold"": 0.1375774430476263, ""window_size"": 16}"
9588,base,stage3,0.5582897330613799,0.4175998228388091,0.07667618309284452,0.28722094754512795,0.5833691067996178,0.5280235817584547,0.13796689179549151,0.20342463524631504,23.46044146825397,19.376116071428573,2.8333333333333335,"{""adapt_step"": 0.005809108503735935, ""bandwidth_weight"": 0.8442408465313537, ""drop_threshold"": 0.3562822268625657, ""edge_penalty"": 0.29821145780227576, ""latency_weight"": 4.925919778080013, ""learned_penalty"": 11.449343896322267, ""loop_penalty"": 9.173736728171136, ""loss_weight"": 56.542469973933535, ""low_ttl_penalty"": 3.8504305902243865, ""max_budget"": 0.7017297065358226, ""min_budget"": 0.07301113045382966, ""progress_weight"": 6.260696984760103, ""reputation_decay"": 0.81250631982998, ""reputation_penalty"": 0.6317358106290747, ""risk_budget"": 0.19783637008902594, ""solver"": ""edge"", ""stability_weight"": 0.9462089210347484, ""sybil_threshold"": 0.21837951284227744, ""window_size"": 32}"
5611,top7,stage3,0.5577004492521941,0.41735587003482677,0.07527911948124899,0.29062955994702266,0.5904096239338107,0.5395193203448666,0.14592158406424485,0.2125430317180449,23.4265873015873,19.249627976190478,3.0,"{""adapt_step"": 0.009917380804850228, ""bandwidth_weight"": 0.538807968646662, ""drop_threshold"": 0.4445674828821083, ""edge_penalty"": 0.4854318695984913, ""latency_weight"": 3.609883554253773, ""learned_penalty"": 11.528884942712416, ""loop_penalty"": 10.262614534851494, ""loss_weight"": 50.41502254734053, ""low_ttl_penalty"": 3.0624762712468687, ""max_budget"": 0.7135366266276292, ""min_budget"": 0.05956219908779806, ""progress_weight"": 5.840741369973115, ""reputation_decay"": 0.790893973463053, ""reputation_penalty"": 1.495558544022235, ""risk_budget"": 0.12891217374181074, ""solver"": ""edge"", ""stability_weight"": 1.4817575251491246, ""sybil_threshold"": 0.40919385412273424, ""window_size"": 32}"
4679,base,stage3,0.5574918204824726,0.4152232372385067,0.07548683863355458,0.28735865498209645,0.5820245339011646,0.5261404520259448,0.13881573922506582,0.2010164523654905,23.41171875,19.22061011904762,2.8333333333333335,"{""adapt_step"": 0.008949293658186638, ""bandwidth_weight"": 0.883622979866159, ""drop_threshold"": 0.3494184648075089, ""edge_penalty"": 0.43778114865019824, ""latency_weight"": 5.3609873553318295, ""learned_penalty"": 8.780213582404127, ""loop_penalty"": 9.640335326603621, ""loss_weight"": 54.63553399385486, ""low_ttl_penalty"": 2.7635574038548376, ""max_budget"": 0.6541478370275828, ""min_budget"": 0.05909950765289472, ""progress_weight"": 5.508033828288475, ""reputation_decay"": 0.710741481322624, ""reputation_penalty"": 1.055382952659965, ""risk_budget"": 0.17088895198521756, ""solver"": ""edge"", ""stability_weight"": 1.7526517588572261, ""sybil_threshold"": 0.32210377605473683, ""window_size"": 32}"
8344,base,stage3,0.5565661940720926,0.4179473629108364,0.07817493522901121,0.28671606079075007,0.5875290217534718,0.5342365206746061,0.1422288195145098,0.21068935004655476,23.493989748677247,19.345238095238095,3.0,"{""adapt_step"": 0.011677257333458976, ""bandwidth_weight"": 1.0250910716020085, ""drop_threshold"": 0.3677037336986555, ""edge_penalty"": 0.5859900891405625, ""latency_weight"": 5.715178619134962, ""learned_penalty"": 13.226966985280479, ""loop_penalty"": 12.559664112806168, ""loss_weight"": 67.07300298352723, ""low_ttl_penalty"": 4.369917110863552, ""max_budget"": 0.6373637344887993, ""min_budget"": 0.06555541044827436, ""progress_weight"": 7.068412002536537, ""reputation_decay"": 0.7791999244877891, ""reputation_penalty"": 1.1002134694572938, ""risk_budget"": 0.16659080641304713, ""solver"": ""edge"", ""stability_weight"": 1.395679900254691, ""sybil_threshold"": 0.2666564461457304, ""window_size"": 32}"
8311,base,stage3,0.5557250043907037,0.4176109365786568,0.07841292623328436,0.28448976392445824,0.5861375376427761,0.5311854539457266,0.1410267304897726,0.20952710743965056,23.48637566137566,19.187872023809526,3.0,"{""adapt_step"": 0.007370211898501333, ""bandwidth_weight"": 0.9064174509165128, ""drop_threshold"": 0.29796734554177867, ""edge_penalty"": 0.7557418278314728, ""latency_weight"": 5.041849646301075, ""learned_penalty"": 12.127258821429102, ""loop_penalty"": 10.745684900950794, ""loss_weight"": 62.16687691375177, ""low_ttl_penalty"": 3.645535023037573, ""max_budget"": 0.677209791873233, ""min_budget"": 0.08204836754201437, ""progress_weight"": 6.700614841260277, ""reputation_decay"": 0.7470633090374872, ""reputation_penalty"": 0.9247706669617564, ""risk_budget"": 0.22451864098102817, ""solver"": ""edge"", ""stability_weight"": 1.125991963674727, ""sybil_threshold"": 0.2574777269479963, ""window_size"": 32}"
3811,top2,stage3,0.5533260731688574,0.4193910248030051,0.07611768405392187,0.2872613624805331,0.5964987233091226,0.5441002353474329,0.15062277421004555,0.2211347594968812,23.465203373015875,19.219122023809526,3.0,"{""adapt_step"": 0.00557102999598151, ""bandwidth_weight"": 1.1722471030628199, ""drop_threshold"": 0.32439853891356457, ""edge_penalty"": 0.36672267511920154, ""latency_weight"": 4.63591808554821, ""learned_penalty"": 12.11704633707152, ""loop_penalty"": 10.991083418975366, ""loss_weight"": 61.37456520296843, ""low_ttl_penalty"": 4.12037856340626, ""max_budget"": 0.6387995156287707, ""min_budget"": 0.12332624884957921, ""progress_weight"": 8.125316752451322, ""reputation_decay"": 0.9617352078314584, ""reputation_penalty"": 0.8239198907800868, ""risk_budget"": 0.25067060987027034, ""solver"": ""edge"", ""stability_weight"": 3.050143302756245, ""sybil_threshold"": 0.20195973458265637, ""window_size"": 16}"
9412,top2,stage3,0.5516745504640104,0.4104425276829331,0.07785485430876073,0.2822981182132238,0.5754331088197457,0.517557377461249,0.13638603443232433,0.19672675294653105,23.45186011904762,19.311755952380953,2.8333333333333335,"{""adapt_step"": 0.004117822759180096, ""bandwidth_weight"": 0.975111295152439, ""drop_threshold"": 0.35714408575719125, ""edge_penalty"": 0.25933713654835405, ""latency_weight"": 4.123547923411092, ""learned_penalty"": 13.653392500999843, ""loop_penalty"": 12.812072558690314, ""loss_weight"": 83.47679164266184, ""low_ttl_penalty"": 3.3435217903383947, ""max_budget"": 0.5675045087745288, ""min_budget"": 0.1786519383970371, ""progress_weight"": 7.308732461821817, ""reputation_decay"": 0.9677530081471967, ""reputation_penalty"": 0.5322546618589419, ""risk_budget"": 0.30894768077575707, ""solver"": ""edge"", ""stability_weight"": 2.7657021875895604, ""sybil_threshold"": 0.15561534376571687, ""window_size"": 16}"
